entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,bars_held,exit_reason,max_favorable_pct,max_adverse_pct
2025-02-12 14:00:00+05:30,2025-02-12 15:00:00+05:30,LONG,49541.083333333336,49748.4,0.4184742293012682,4,4_bars,0.4184742293012682,0.046594324912156926
2025-02-13 09:30:00+05:30,2025-02-13 10:30:00+05:30,LONG,49870.06666666667,49965.05,0.1904616129114123,4,4_bars,0.1904616129114123,0.0
2025-02-13 13:00:00+05:30,2025-02-13 14:00:00+05:30,SHORT,49690.53333333333,49521.0,0.3411783330963098,4,4_bars,0.3411783330963098,0.0
2025-02-14 10:30:00+05:30,2025-02-14 11:30:00+05:30,SHORT,49352.03333333333,49248.75,0.20927878013806833,4,4_bars,0.43095151094754147,0.0
2025-02-14 12:45:00+05:30,2025-02-14 13:45:00+05:30,SHORT,49028.583333333336,48950.2,0.15987272730364158,4,4_bars,0.15987272730364158,0.06316043532429311
2025-02-17 09:30:00+05:30,2025-02-17 10:30:00+05:30,SHORT,49010.13333333333,49175.0,-0.33639301804253124,4,4_bars,0.44936285285219235,0.33639301804253124
2025-02-17 13:30:00+05:30,2025-02-17 14:30:00+05:30,LONG,49320.799999999996,49344.0,0.04703897746996068,4,4_bars,0.04703897746996068,0.1536876936302648
2025-02-18 11:00:00+05:30,2025-02-18 12:00:00+05:30,SHORT,49030.25,49130.15,-0.2037517654917147,4,4_bars,0.0,0.274830334334416
2025-02-19 09:30:00+05:30,2025-02-19 10:30:00+05:30,LONG,49310.46666666667,49682.85,0.7551811177342972,4,4_bars,0.7551811177342972,0.0
2025-02-20 09:15:00+05:30,2025-02-20 10:15:00+05:30,SHORT,49412.01666666666,49422.6,-0.021418541576092506,4,4_bars,0.04425374259499224,0.021418541576092506
2025-02-21 09:15:00+05:30,2025-02-21 10:15:00+05:30,SHORT,49327.48333333334,48902.55,0.8614535034390922,4,4_bars,0.8614535034390922,0.0
2025-02-24 09:30:00+05:30,2025-02-24 10:30:00+05:30,SHORT,48417.71666666667,48499.0,-0.16787931965675,4,4_bars,0.0,0.22013291966474208
2025-02-24 14:30:00+05:30,2025-02-25 09:15:00+05:30,LONG,48815.56666666667,48690.7,-0.255792721857186,4,4_bars,0.06613327579247379,0.255792721857186
2025-02-27 09:30:00+05:30,2025-02-27 10:30:00+05:30,LONG,48894.4,48958.0,0.1300762459504535,4,4_bars,0.1300762459504535,0.0
2025-02-27 15:00:00+05:30,2025-02-28 09:45:00+05:30,SHORT,48793.65,48515.0,0.571078408768357,4,4_bars,0.6474203098149072,0.0
2025-02-28 12:30:00+05:30,2025-02-28 13:30:00+05:30,SHORT,48534.73333333334,48449.95,0.1746858950497447,4,4_bars,0.42182849121111315,0.0
2025-03-03 09:15:00+05:30,2025-03-03 10:15:00+05:30,SHORT,48571.73333333334,48339.4,0.4783303320449804,4,4_bars,0.7897254370168707,0.0
2025-03-04 09:30:00+05:30,2025-03-04 10:30:00+05:30,LONG,48449.0,48470.0,0.04334454787508514,4,4_bars,0.1436562158145649,0.10320130446448844
2025-03-05 09:15:00+05:30,2025-03-05 10:15:00+05:30,LONG,48607.71666666667,48677.0,0.14253566734774178,4,4_bars,0.354641906994873,0.0
2025-03-05 11:30:00+05:30,2025-03-05 12:30:00+05:30,LONG,48758.600000000006,48736.65,-0.04501769944174845,4,4_bars,0.07916552156951033,0.04501769944174845
2025-03-06 11:00:00+05:30,2025-03-06 12:00:00+05:30,LONG,48789.38333333333,48735.0,-0.11146550666930899,4,4_bars,0.0,0.23444308068387432
2025-03-07 10:15:00+05:30,2025-03-07 11:15:00+05:30,LONG,48819.26666666666,48782.3,-0.07572147062155764,4,4_bars,0.046463896084744494,0.17875456274775967
2025-03-07 12:45:00+05:30,2025-03-07 13:45:00+05:30,SHORT,48639.9,48542.85,0.199527548370788,4,4_bars,0.199527548370788,0.05283727968190125
2025-03-10 10:00:00+05:30,2025-03-10 11:00:00+05:30,SHORT,48603.98333333334,48602.15,0.003771981651714606,4,4_bars,0.028975677233592494,0.09467673945790338
2025-03-10 14:15:00+05:30,2025-03-10 15:15:00+05:30,SHORT,48383.083333333336,48260.0,0.2543933227350519,4,4_bars,0.2543933227350519,0.0
2025-03-11 13:45:00+05:30,2025-03-11 14:45:00+05:30,LONG,48087.73333333334,47956.95,-0.27196818038142806,4,4_bars,0.03590659294954524,0.27196818038142806
2025-03-12 09:15:00+05:30,2025-03-12 10:15:00+05:30,LONG,48120.53333333333,48239.8,0.24784984372576238,4,4_bars,0.2794371910535776,0.0
2025-03-12 11:30:00+05:30,2025-03-12 12:30:00+05:30,SHORT,48071.13333333333,48007.95,0.13143716187261578,4,4_bars,0.1791789112523484,0.0
2025-03-12 14:00:00+05:30,2025-03-12 15:00:00+05:30,LONG,48183.81666666667,48219.8,0.07467929239034946,4,4_bars,0.13808232293759534,0.05254184582722547
2025-03-13 09:45:00+05:30,2025-03-13 10:45:00+05:30,LONG,48281.13333333333,48364.0,0.17163364019348196,4,4_bars,0.3367084727367606,0.0
2025-03-13 15:15:00+05:30,2025-03-17 10:00:00+05:30,SHORT,48135.31666666667,48472.0,-0.6994517885170112,4,4_bars,0.0,0.7854593249100783
2025-03-17 11:30:00+05:30,2025-03-17 12:30:00+05:30,LONG,48546.700000000004,48490.0,-0.11679475638921773,4,4_bars,0.0,0.1313168557286227
2025-03-18 09:15:00+05:30,2025-03-18 10:15:00+05:30,LONG,48821.549999999996,49060.0,0.4884113675211139,4,4_bars,0.4884113675211139,0.0
2025-03-18 14:15:00+05:30,2025-03-18 15:15:00+05:30,LONG,49239.78333333333,49481.1,0.49008474516033074,4,4_bars,0.49008474516033074,0.0
2025-03-19 10:15:00+05:30,2025-03-19 11:15:00+05:30,LONG,49699.01666666666,49770.1,0.14302764541619523,4,4_bars,0.18306867909191474,0.0
2025-03-20 09:15:00+05:30,2025-03-20 10:15:00+05:30,LONG,50017.0,49927.8,-0.17833936461602473,4,4_bars,0.0,0.343883079752884
2025-03-20 13:00:00+05:30,2025-03-20 14:00:00+05:30,LONG,49988.76666666666,50097.65,0.2178156025720552,4,4_bars,0.3331415124598129,0.0
2025-03-21 09:30:00+05:30,2025-03-21 10:30:00+05:30,LONG,50170.01666666666,50385.2,0.42890823569589076,4,4_bars,0.4732574336398154,0.0
2025-03-21 11:15:00+05:30,2025-03-21 12:15:00+05:30,LONG,50517.68333333333,50501.0,-0.03302473952189091,4,4_bars,0.0,0.20276728181978595
2025-03-21 15:00:00+05:30,2025-03-24 09:45:00+05:30,LONG,50565.0,51355.05,1.5624443785226994,4,4_bars,1.5624443785226994,0.0
2025-03-24 10:30:00+05:30,2025-03-24 11:30:00+05:30,LONG,51564.4,51543.0,-0.041501501035601025,4,4_bars,0.3878644956597963,0.041501501035601025
2025-03-24 15:15:00+05:30,2025-03-25 10:00:00+05:30,LONG,51791.46666666667,51930.2,0.2678690955524139,4,4_bars,0.4660677692077937,0.03382153044517641
2025-03-25 15:15:00+05:30,2025-03-26 10:00:00+05:30,SHORT,51624.86666666667,51808.0,-0.35473860788017797,4,4_bars,0.0,0.35473860788017797
2025-03-26 11:45:00+05:30,2025-03-26 12:45:00+05:30,SHORT,51548.166666666664,51491.05,0.11080251803328538,4,4_bars,0.11080251803328538,0.0
2025-03-27 09:15:00+05:30,2025-03-27 10:15:00+05:30,SHORT,51321.166666666664,51615.0,-0.5725382964144147,4,4_bars,0.0,0.59864838094744
2025-03-28 09:45:00+05:30,2025-03-28 10:45:00+05:30,LONG,51887.18333333333,52001.65,0.22060682294376702,4,4_bars,0.22060682294376702,0.022420437159961698
2025-03-28 12:15:00+05:30,2025-03-28 13:15:00+05:30,SHORT,51736.466666666674,51704.5,0.06178749482958072,4,4_bars,0.11358848111005647,0.026158209489874136
2025-04-01 09:15:00+05:30,2025-04-01 10:15:00+05:30,SHORT,51690.28333333333,51403.65,0.5545207239142587,4,4_bars,0.5545207239142587,0.3755380202017373
2025-04-01 11:30:00+05:30,2025-04-01 12:30:00+05:30,SHORT,51120.299999999996,51224.1,-0.20305045158186263,4,4_bars,0.0,0.20305045158186263
2025-04-02 09:15:00+05:30,2025-04-02 10:15:00+05:30,LONG,51283.51666666666,51440.0,0.30513378080222114,4,4_bars,0.30513378080222114,0.0
2025-04-02 11:00:00+05:30,2025-04-02 12:00:00+05:30,LONG,51502.5,51504.8,0.004465802630945897,4,4_bars,0.004465802630945897,0.218435998252512
2025-04-03 10:15:00+05:30,2025-04-03 11:15:00+05:30,LONG,51713.65,51689.75,-0.046216037738588275,4,4_bars,0.051050351309570016,0.046216037738588275
2025-04-03 13:30:00+05:30,2025-04-03 14:30:00+05:30,LONG,51770.166666666664,51816.0,0.08853232717685364,4,4_bars,0.0989630449969652,0.0
2025-04-04 13:30:00+05:30,2025-04-04 14:30:00+05:30,SHORT,51692.76666666666,51545.0,0.28585559681785805,4,4_bars,0.28585559681785805,0.03720701090998009
2025-04-07 09:15:00+05:30,2025-04-07 10:15:00+05:30,SHORT,50262.76666666666,50090.15,0.3434285020787316,4,4_bars,0.676776646463945,0.0
2025-04-07 12:00:00+05:30,2025-04-07 13:00:00+05:30,SHORT,49590.15,49522.6,0.13621656720135533,4,4_bars,0.2679967695197563,0.0
2025-04-07 15:00:00+05:30,2025-04-08 09:45:00+05:30,LONG,50049.38333333333,50599.9,1.0999469523933596,4,4_bars,1.7040502996540456,0.0
2025-04-08 12:30:00+05:30,2025-04-08 13:30:00+05:30,LONG,50807.450000000004,50729.05,-0.1543080788348981,4,4_bars,0.18019010991497433,0.1543080788348981
2025-04-09 09:45:00+05:30,2025-04-09 10:45:00+05:30,SHORT,50524.13333333333,50266.4,0.5101192565401023,4,4_bars,0.5101192565401023,0.0
2025-04-11 09:15:00+05:30,2025-04-11 10:15:00+05:30,LONG,50963.03333333333,51001.65,0.07577387792851539,4,4_bars,0.38207432707760164,0.0
2025-04-11 14:00:00+05:30,2025-04-11 15:00:00+05:30,SHORT,51147.166666666664,51180.0,-0.06419384586308612,4,4_bars,0.13034283423975437,0.07064581615795988
2025-04-15 09:15:00+05:30,2025-04-15 10:15:00+05:30,LONG,52044.4,52250.0,0.39504730576200037,4,4_bars,0.47574763086902444,0.0
2025-04-16 09:15:00+05:30,2025-04-16 10:15:00+05:30,LONG,52587.86666666667,52715.0,0.2417541181869545,4,4_bars,0.34824256038781704,0.0
2025-04-16 13:45:00+05:30,2025-04-16 14:45:00+05:30,LONG,52876.6,53100.0,0.42249312550353363,4,4_bars,0.479985475616819,0.0
2025-04-17 09:30:00+05:30,2025-04-17 10:30:00+05:30,LONG,53266.200000000004,53411.0,0.27184218134576077,4,4_bars,0.31201775234575974,0.0
2025-04-17 11:15:00+05:30,2025-04-17 12:15:00+05:30,LONG,53502.06666666667,53800.0,0.5568632239751368,4,4_bars,0.5568632239751368,0.0
2025-04-17 13:00:00+05:30,2025-04-17 14:00:00+05:30,LONG,54167.93333333333,54187.2,0.03556839901590621,4,4_bars,0.16590381271085827,0.0327376959800262
2025-04-21 09:15:00+05:30,2025-04-21 10:15:00+05:30,LONG,54905.93333333333,55146.0,0.4372326488090656,4,4_bars,0.5199195229659597,0.0
2025-04-22 09:30:00+05:30,2025-04-22 10:30:00+05:30,LONG,55477.0,55811.4,0.6027723200605682,4,4_bars,0.6027723200605682,0.0
2025-04-23 10:00:00+05:30,2025-04-23 11:00:00+05:30,SHORT,55416.0,55263.8,0.27464992060054333,4,4_bars,0.337447668543381,0.0
2025-04-24 15:00:00+05:30,2025-04-25 09:45:00+05:30,SHORT,55238.666666666664,54937.0,0.5461150401892351,4,4_bars,0.5461150401892351,0.10560235583770261
2025-04-25 10:45:00+05:30,2025-04-25 11:45:00+05:30,SHORT,54644.26666666666,54476.2,0.3075650510453046,4,4_bars,0.3075650510453046,0.0
2025-04-25 13:30:00+05:30,2025-04-25 14:30:00+05:30,LONG,54835.06666666667,54794.6,-0.0737970593026988,4,4_bars,0.4466728103427618,0.0737970593026988
2025-04-28 09:15:00+05:30,2025-04-28 10:15:00+05:30,LONG,55080.73333333334,55399.0,0.5778184991485155,4,4_bars,0.7590070817260948,0.0
2025-04-28 12:15:00+05:30,2025-04-28 13:15:00+05:30,LONG,55681.73333333334,55708.8,0.04860959788129027,4,4_bars,0.1653444696405506,0.0
2025-04-29 09:15:00+05:30,2025-04-29 10:15:00+05:30,LONG,55979.73333333334,55626.2,-0.6315380804481743,4,4_bars,0.0,0.6315380804481743
2025-04-29 15:15:00+05:30,2025-04-30 10:00:00+05:30,SHORT,55475.06666666667,55370.0,0.18939439459890622,4,4_bars,0.18939439459890622,0.026919000247547294
2025-05-02 09:30:00+05:30,2025-05-02 10:30:00+05:30,LONG,55804.46666666667,55696.4,-0.19365235996640476,4,4_bars,0.0,0.19365235996640476
2025-05-02 11:15:00+05:30,2025-05-02 12:15:00+05:30,SHORT,55499.200000000004,55152.8,0.6241531409461784,4,4_bars,0.6241531409461784,0.0
2025-05-02 14:15:00+05:30,2025-05-02 15:15:00+05:30,SHORT,55203.533333333326,55191.8,0.021254678142563332,4,4_bars,0.021254678142563332,0.1856161380974547
2025-05-06 09:15:00+05:30,2025-05-06 10:15:00+05:30,SHORT,54983.93333333333,54718.4,0.4829289525788605,4,4_bars,0.4829289525788605,0.0
2025-05-06 11:30:00+05:30,2025-05-06 12:30:00+05:30,SHORT,54610.333333333336,54644.0,-0.06164889428740147,4,4_bars,0.009766161471276666,0.17334936611507756
2025-05-06 15:15:00+05:30,2025-05-07 10:00:00+05:30,SHORT,54315.666666666664,54432.8,-0.2156529423677736,4,4_bars,0.0,0.7333672912051203
2025-05-07 15:00:00+05:30,2025-05-08 09:45:00+05:30,LONG,54595.73333333334,54788.8,0.35362958766008395,4,4_bars,0.44631082282375706,0.0
2025-05-08 13:30:00+05:30,2025-05-08 14:30:00+05:30,SHORT,54706.53333333333,54592.0,0.20935951586525833,4,4_bars,0.3625404887655145,0.0
2025-05-08 15:15:00+05:30,2025-05-09 10:00:00+05:30,SHORT,54250.13333333333,53840.2,0.7556356236298055,4,4_bars,0.9034693616728403,0.0
2025-05-09 13:15:00+05:30,2025-05-09 14:15:00+05:30,SHORT,53678.0,53615.2,0.11699392674839396,4,4_bars,0.11699392674839396,0.04098513357427624
2025-05-12 09:45:00+05:30,2025-05-12 10:45:00+05:30,LONG,55336.799999999996,55408.8,0.13011233031184904,4,4_bars,0.1384250625262137,0.04843070072717547
2025-05-12 15:15:00+05:30,2025-05-13 10:00:00+05:30,LONG,55618.93333333333,55318.2,-0.5407031658284169,4,4_bars,0.0,0.6813027698002007
2025-05-14 11:45:00+05:30,2025-05-14 12:45:00+05:30,SHORT,54967.73333333334,54662.2,0.5558412450455905,4,4_bars,0.5558412450455905,0.0
2025-05-15 10:45:00+05:30,2025-05-15 11:45:00+05:30,LONG,54975.0,54817.2,-0.28703956343793163,4,4_bars,0.0,0.3379718053660808
2025-05-15 13:00:00+05:30,2025-05-15 14:00:00+05:30,LONG,55062.4,55464.0,0.7293543325390802,4,4_bars,0.7293543325390802,0.0
2025-05-19 10:15:00+05:30,2025-05-19 11:15:00+05:30,LONG,55639.73333333334,55740.0,0.18020695042870344,4,4_bars,0.2183092178730665,0.0
2025-05-19 14:00:00+05:30,2025-05-19 15:00:00+05:30,SHORT,55537.53333333333,55512.0,0.04597491426218578,4,4_bars,0.10143290483433264,0.0
2025-05-20 09:30:00+05:30,2025-05-20 10:30:00+05:30,SHORT,55344.73333333334,55420.0,-0.13599607791647042,4,4_bars,0.026982392784138998,0.13599607791647042
2025-05-20 11:30:00+05:30,2025-05-20 12:30:00+05:30,SHORT,55273.799999999996,55331.4,-0.10420850384812665,4,4_bars,0.0,0.10420850384812665
2025-05-20 14:15:00+05:30,2025-05-20 15:15:00+05:30,SHORT,55085.13333333333,55087.0,-0.003388694106217298,4,4_bars,0.0910106417097379,0.08653272449796773
2025-05-21 11:45:00+05:30,2025-05-21 12:45:00+05:30,SHORT,55148.46666666667,55014.6,0.24273869203979428,4,4_bars,0.45054138706787944,0.0
2025-05-22 11:30:00+05:30,2025-05-22 12:30:00+05:30,SHORT,54776.06666666667,54788.8,-0.02324616225333802,4,4_bars,0.04649232450670261,0.02324616225333802
2025-05-22 14:45:00+05:30,2025-05-23 09:30:00+05:30,LONG,54991.799999999996,55265.0,0.4968013412908913,4,4_bars,0.4968013412908913,0.0
2025-05-23 10:45:00+05:30,2025-05-23 11:45:00+05:30,LONG,55345.4,55360.0,0.0263797894675954,4,4_bars,0.22766119677516106,0.0
2025-05-26 09:15:00+05:30,2025-05-26 10:15:00+05:30,LONG,55817.06666666666,55609.0,-0.37276531908996496,4,4_bars,0.20232760350479712,0.37276531908996496
2025-05-26 10:30:00+05:30,2025-05-26 11:30:00+05:30,SHORT,55491.200000000004,55510.2,-0.034239663225867745,4,4_bars,0.0,0.06992099648231725
2025-05-27 09:15:00+05:30,2025-05-27 10:15:00+05:30,SHORT,55364.200000000004,55160.0,0.36883039942779694,4,4_bars,0.36883039942779694,0.0
2025-05-27 11:15:00+05:30,2025-05-27 12:15:00+05:30,LONG,55726.200000000004,55650.6,-0.13566329661811827,4,4_bars,0.06424267220803793,0.13566329661811827
2025-05-27 13:45:00+05:30,2025-05-27 14:45:00+05:30,SHORT,55539.26666666666,55472.0,0.12111551106783812,4,4_bars,0.4239643063346051,0.0
2025-05-28 09:15:00+05:30,2025-05-28 10:15:00+05:30,SHORT,55403.46666666667,55370.0,0.060405365729221186,4,4_bars,0.060405365729221186,0.19589628567165382
2025-05-29 10:00:00+05:30,2025-05-29 11:00:00+05:30,SHORT,55379.666666666664,55181.8,0.35729118388818043,4,4_bars,0.35729118388818043,0.0
2025-05-29 15:00:00+05:30,2025-05-30 09:45:00+05:30,LONG,55445.0,55860.0,0.7484894940932456,4,4_bars,0.9468842997565156,0.0
2025-05-30 13:15:00+05:30,2025-05-30 14:15:00+05:30,LONG,55994.666666666664,56090.0,0.17025430993428378,4,4_bars,0.17025430993428378,0.008334127059715642
2025-06-02 12:30:00+05:30,2025-06-02 13:30:00+05:30,LONG,56080.0,56155.4,0.13445078459344054,4,4_bars,0.13445078459344054,0.0955777460770302
2025-06-03 10:15:00+05:30,2025-06-03 11:15:00+05:30,LONG,56229.06666666667,56097.6,-0.23380552881310687,4,4_bars,0.0,0.3102784325070445
2025-06-03 12:45:00+05:30,2025-06-03 13:45:00+05:30,SHORT,55926.13333333333,55956.0,-0.05340377545620046,4,4_bars,0.0832049894384489,0.05340377545620046
2025-06-03 15:15:00+05:30,2025-06-04 10:00:00+05:30,SHORT,55896.0,55809.6,0.15457277801631863,4,4_bars,0.25046514956347504,0.0
2025-06-05 12:00:00+05:30,2025-06-05 13:00:00+05:30,LONG,56136.333333333336,56046.2,-0.1605614901816506,4,4_bars,0.0,0.1605614901816506
2025-06-06 09:15:00+05:30,2025-06-06 10:15:00+05:30,SHORT,55971.6,56297.0,-0.5813662643197648,4,4_bars,0.20188810039377114,0.5813662643197648
2025-06-06 10:30:00+05:30,2025-06-06 11:30:00+05:30,LONG,56515.333333333336,56763.2,0.4385830394111238,4,4_bars,0.4385830394111238,0.0
2025-06-09 09:15:00+05:30,2025-06-09 10:15:00+05:30,LONG,57003.4,57105.0,0.17823498247472702,4,4_bars,0.19191837679857948,0.0
2025-06-10 09:15:00+05:30,2025-06-10 10:15:00+05:30,SHORT,56903.06666666667,56883.0,0.03526464888829595,4,4_bars,0.15019694310559903,0.05295555248338833
2025-06-10 15:15:00+05:30,2025-06-11 10:00:00+05:30,SHORT,56752.06666666667,56751.8,0.0004698800983518875,4,4_bars,0.12346099584039753,0.0
2025-06-11 10:30:00+05:30,2025-06-11 11:30:00+05:30,LONG,56809.73333333334,56865.2,0.09763585113347925,4,4_bars,0.10010021756834157,0.0
2025-06-11 13:45:00+05:30,2025-06-11 14:45:00+05:30,SHORT,56664.6,56679.0,-0.025412691521693363,4,4_bars,0.11894551448347196,0.025412691521693363
2025-06-12 10:30:00+05:30,2025-06-12 11:30:00+05:30,SHORT,56517.0,56481.8,0.06228214519524584,4,4_bars,0.08280694304369113,0.012031778049087727
2025-06-12 13:15:00+05:30,2025-06-12 14:15:00+05:30,SHORT,56418.93333333333,56329.8,0.15798478997592558,4,4_bars,0.2909188877492499,0.0
2025-06-12 15:15:00+05:30,2025-06-13 10:00:00+05:30,SHORT,56236.13333333333,55581.6,1.1639017381470032,4,4_bars,1.1969765583693486,0.0
2025-06-13 11:00:00+05:30,2025-06-13 12:00:00+05:30,SHORT,55602.93333333333,55626.0,-0.041484621914442715,4,4_bars,0.0,0.11522173890107654
2025-06-13 13:30:00+05:30,2025-06-13 14:30:00+05:30,LONG,55709.666666666664,55620.2,-0.16059451082696688,4,4_bars,0.0,0.16059451082696688
2025-06-13 14:45:00+05:30,2025-06-16 09:30:00+05:30,SHORT,55561.46666666667,55582.0,-0.036956067874377295,4,4_bars,0.0,0.16978193520209886
2025-06-16 10:15:00+05:30,2025-06-16 11:15:00+05:30,LONG,55699.93333333333,55830.0,0.23351314603609277,4,4_bars,0.3512870751491113,0.0
2025-06-16 12:30:00+05:30,2025-06-16 13:30:00+05:30,LONG,55971.6,56001.2,0.05288396258102063,4,4_bars,0.06145974029686744,0.03680437936381763
2025-06-18 09:30:00+05:30,2025-06-18 10:30:00+05:30,LONG,55930.46666666667,55995.0,0.11538136042729158,4,4_bars,0.12432103194800123,0.0
2025-06-19 09:15:00+05:30,2025-06-19 10:15:00+05:30,LONG,55901.13333333333,55874.8,-0.04710697576792447,4,4_bars,0.13213804848321847,0.04710697576792447
2025-06-19 12:30:00+05:30,2025-06-19 13:30:00+05:30,SHORT,55686.73333333334,55685.4,0.002394346469121476,4,4_bars,0.002394346469121476,0.06943604760439213
2025-06-19 15:15:00+05:30,2025-06-20 10:00:00+05:30,SHORT,55640.4,55866.0,-0.4054607802963288,4,4_bars,0.0,0.4054607802963288
2025-06-23 09:15:00+05:30,2025-06-23 10:15:00+05:30,SHORT,56000.333333333336,55943.2,0.10202320224285333,4,4_bars,0.23845096160141815,0.0
2025-06-23 13:15:00+05:30,2025-06-23 14:15:00+05:30,LONG,56148.13333333334,56130.0,-0.032295523033129034,4,4_bars,0.08382587963742057,0.032295523033129034
2025-06-24 09:15:00+05:30,2025-06-24 10:15:00+05:30,LONG,56590.86666666666,56625.0,0.06031597560502461,4,4_bars,0.07268546278964687,0.03651943835459475
2025-06-24 11:15:00+05:30,2025-06-24 12:15:00+05:30,LONG,56750.200000000004,56794.8,0.07859003140076783,4,4_bars,0.20229003598224432,0.0
2025-06-24 13:30:00+05:30,2025-06-24 14:30:00+05:30,SHORT,56455.666666666664,56506.2,-0.08950976282274502,4,4_bars,0.01889388133461225,0.08950976282274502
